latitude,longitude,name,country,placeID,Rcuisine,location,cuisine,h3_index_6,h3_index_9,h3_index_12
57.20550603875664,92.8944482767364,,,141193,,"{'lat': 57.20550603875664, 'lon': 92.8944482767364}","['Seafood', 'French', 'Italian']",860b9ba97ffffff,890b9ba9033ffff,8c0b9ba9031edff
-8.55923864851507,-64.0000307311826,,,141194,,"{'lat': -8.55923864851507, 'lon': -64.0000307311826}",['Seafood'],868a05877ffffff,898a058750fffff,8c8a058750f25ff
41.75192012060232,-108.82305636472294,,,141195,,"{'lat': 41.75192012060232, 'lon': -108.82305636472294}","['Cafeteria', 'Bakery']",8626b3a77ffffff,8926b3a73bbffff,8c26b3a73babbff
61.3404897772716,143.92958868810462,,,141196,,"{'lat': 61.3404897772716, 'lon': 143.92958868810462}","['Italian', 'Bakery', 'Fast_Food']",86146b86fffffff,89146b86a2fffff,8c146b86a2d97ff
57.15995463807987,-131.86021559787164,,,141197,,"{'lat': 57.15995463807987, 'lon': -131.86021559787164}","['Spanish', 'Bar']",86139b18fffffff,89139b188b7ffff,8c139b188b753ff
6.050930428505268,11.872893781217158,,,141198,,"{'lat': 6.050930428505268, 'lon': 11.872893781217158}","['Fast_Food', 'French', 'Seafood']",8658dd017ffffff,8958dd0116bffff,8c58dd011682dff
-7.486419224716712,-76.55433840375382,,,141199,,"{'lat': -7.4864192247167125, 'lon': -76.55433840375382}","['Italian', 'Bakery', 'Fast_Food']",868f43c57ffffff,898f43c5317ffff,8c8f43c5316e7ff
62.221800722143016,-107.1300597535505,,,141200,,"{'lat': 62.221800722143016, 'lon': -107.1300597535505}","['Bakery', 'French', 'Japanese']",86134344fffffff,8913434488bffff,8c134344888e7ff
37.35075768736843,-80.0410804850468,,,141201,,"{'lat': 37.35075768736843, 'lon': -80.0410804850468}","['Cafeteria', 'Japanese', 'Bakery']",862a8a907ffffff,892a8a90043ffff,8c2a8a9004361ff
7.403768290818192,18.78150249019936,,,141202,,"{'lat': 7.403768290818192, 'lon': 18.781502490199358}","['Bakery', 'Seafood']",866b83927ffffff,896b839218bffff,8c6b839218a15ff
35.71277511960483,103.3543604370754,,,141203,,"{'lat': 35.71277511960483, 'lon': 103.3543604370754}",['Cafeteria'],8624d255fffffff,8924d255bbbffff,8c24d255bba39ff
14.71375194295939,36.9498448702872,,,141204,,"{'lat': 14.71375194295939, 'lon': 36.949844870287194}",['Italian'],8652b1917ffffff,8952b1914b7ffff,8c52b1914b4adff
35.20540480245178,-86.58859513971441,,,141205,,"{'lat': 35.20540480245178, 'lon': -86.58859513971441}",['Mexican'],8644cdb6fffffff,8944cdb6c47ffff,8c44cdb6c4621ff
9.21295596602502,27.46037997451961,,,141206,,"{'lat': 9.21295596602502, 'lon': 27.46037997451961}","['Fast_Food', 'Spanish', 'Mexican']",866a2e00fffffff,896a2e00e3bffff,8c6a2e00e3b35ff
61.24098866286684,-115.04452280081829,,,141207,,"{'lat': 61.24098866286684, 'lon': -115.04452280081827}","['French', 'Cafeteria', 'Bakery']",86122cce7ffffff,89122cce29bffff,8c122cce29983ff
54.69912408893895,-118.42158483006595,,,141208,,"{'lat': 54.699124088938945, 'lon': -118.42158483006595}","['Mexican', 'Japanese']",8612e651fffffff,8912e651c23ffff,8c12e651c2209ff
-30.420365693403426,-53.98076413330682,,,141209,,"{'lat': -30.420365693403426, 'lon': -53.98076413330682}",['Fast_Food'],86a929737ffffff,89a92973367ffff,8ca92973366c5ff
65.90936331345962,-152.20976410093698,,,141210,,"{'lat': 65.90936331345962, 'lon': -152.20976410093698}","['French', 'Cafeteria', 'Italian']",860c2ccefffffff,890c2ccea27ffff,8c0c2ccea2535ff
63.99777329907855,149.39008724119265,,,141211,,"{'lat': 63.997773299078546, 'lon': 149.39008724119265}",['Seafood'],86172688fffffff,89172688e2fffff,8c172688e2cc3ff
43.43135939222029,5.705017686639678,,,141212,,"{'lat': 43.43135939222029, 'lon': 5.705017686639678}","['Cafeteria', 'Japanese', 'Bar']",863968aafffffff,893968aa837ffff,8c3968aa83759ff
79.03975950079217,-38.09284377617124,,,141213,,"{'lat': 79.03975950079217, 'lon': -38.092843776171236}","['Fast_Food', 'Bakery']",860793ab7ffffff,890793ab347ffff,8c0793ab344b7ff
8.824484431282357,45.94019569404944,,,141214,,"{'lat': 8.824484431282357, 'lon': 45.940195694049436}","['Italian', 'Bakery', 'Mexican']",8652dbce7ffffff,8952dbce217ffff,8c52dbce214c1ff
51.024884087051575,8.31237272374625,,,141215,,"{'lat': 51.024884087051575, 'lon': 8.31237272374625}",['French'],861facd0fffffff,891facd0d13ffff,8c1facd0d109dff
-3.676576362398556,-39.99593447903746,,,141216,,"{'lat': -3.6765763623985563, 'lon': -39.99593447903746}",['Japanese'],86801188fffffff,8980118881bffff,8c80118881a89ff
55.48092698051563,8.940156227961467,,,141217,,"{'lat': 55.48092698051563, 'lon': 8.940156227961467}","['Fast_Food', 'Bakery']",861f31907ffffff,891f3190133ffff,8c1f31901310bff
47.6146087819001,-110.60993593049278,,,141218,,"{'lat': 47.6146087819001, 'lon': -110.60993593049278}","['French', 'Spanish']",862790117ffffff,8927901ac83ffff,8c27901ac835bff
6.966090847530523,6.597261272836192,,,141219,,"{'lat': 6.966090847530523, 'lon': 6.597261272836192}","['Mexican', 'Bakery', 'Cafeteria']",865889c97ffffff,895889c9687ffff,8c5889c968467ff
-0.1828531689073145,103.58315217993749,,,141220,,"{'lat': -0.1828531689073145, 'lon': 103.58315217993749}","['Japanese', 'Spanish']",868c8b6a7ffffff,898c8b78b67ffff,8c8c8b78b65edff
-19.154874693074824,-64.41600644583949,,,141221,,"{'lat': -19.154874693074824, 'lon': -64.41600644583949}",['Mexican'],868b2405fffffff,898b2405c5bffff,8c8b2405c589dff
63.30456535015111,64.37869509127262,,,141222,,"{'lat': 63.30456535015111, 'lon': 64.37869509127262}",['Mexican'],86105b107ffffff,89105b10697ffff,8c105b1069629ff
62.0340721655908,121.48598315077275,,,141223,,"{'lat': 62.0340721655908, 'lon': 121.48598315077277}","['Spanish', 'Bakery']",8615716b7ffffff,8915716b59bffff,8c15716b59b6bff
30.75492015598219,-84.10819733760742,,,141224,,"{'lat': 30.75492015598219, 'lon': -84.10819733760742}","['Mexican', 'Fast_Food', 'Spanish']",8644e2b9fffffff,8944e2b9dabffff,8c44e2b9da95dff
56.49005876602499,34.36477019050753,,,141225,,"{'lat': 56.49005876602499, 'lon': 34.36477019050753}","['Seafood', 'Italian']",8611a125fffffff,8911a125c1bffff,8c11a125c1ab7ff
69.57407531359377,-115.69814843176071,,,141226,,"{'lat': 69.57407531359377, 'lon': -115.69814843176073}","['Spanish', 'Italian']",8602d3567ffffff,8902d3560d3ffff,8c02d3560d061ff
-2.9951361298450863,-47.72237962428207,,,141227,,"{'lat': -2.9951361298450863, 'lon': -47.72237962428207}","['Fast_Food', 'Seafood', 'Cafeteria']",8680754efffffff,8980754ee1bffff,8c80754ee18bdff
55.48987272423206,74.96710776783905,,,141228,,"{'lat': 55.48987272423206, 'lon': 74.96710776783905}",['Cafeteria'],86216a6efffffff,89216a6e86bffff,8c216a6e869cbff
45.10109675471355,-87.38804641483013,,,141229,,"{'lat': 45.10109675471355, 'lon': -87.38804641483013}","['Bakery', 'Spanish']",862740607ffffff,89274060477ffff,8c27406047721ff
23.621921056804013,93.80355750660084,,,141230,,"{'lat': 23.621921056804013, 'lon': 93.80355750660084}","['French', 'Seafood']",863cc139fffffff,893cc139847ffff,8c3cc13984725ff
17.509232405521516,23.013842677058733,,,141231,,"{'lat': 17.509232405521516, 'lon': 23.013842677058733}","['Cafeteria', 'Fast_Food', 'Mexican']",866b219afffffff,896b219a847ffff,8c6b219a846b9ff
-2.5748253698369865,105.3096428634022,,,141232,,"{'lat': -2.5748253698369865, 'lon': 105.30964286340219}","['Bakery', 'Fast_Food']",868c8c857ffffff,898c8c8521bffff,8c8c8c8521951ff
46.741118890866005,129.81717123402905,,,141233,,"{'lat': 46.741118890866005, 'lon': 129.81717123402905}","['Italian', 'Seafood', 'Fast_Food']",86149c42fffffff,89149c42b2bffff,8c149c42b2a1dff
-38.20249371047739,-65.12243811433622,,,141234,,"{'lat': -38.20249371047739, 'lon': -65.12243811433622}","['Bar', 'Italian']",86c371757ffffff,89c3717560fffff,8cc3717560c5bff
74.3814415438693,-54.416525341177376,,,141235,,"{'lat': 74.3814415438693, 'lon': -54.416525341177376}","['Japanese', 'Spanish']",860686677ffffff,8906866734fffff,8c06866734cb9ff
-4.535524212023674,20.837936776077328,,,141236,,"{'lat': -4.535524212023674, 'lon': 20.837936776077328}","['Mexican', 'Spanish']",8696c922fffffff,8996c922d43ffff,8c96c922d4339ff
-38.415143159189526,175.29191505874024,,,141237,,"{'lat': -38.415143159189526, 'lon': 175.29191505874024}",['Cafeteria'],86bb09acfffffff,89bb09acb57ffff,8cbb09acb555dff
66.03538963765565,-175.93472935864625,,,141238,,"{'lat': 66.03538963765565, 'lon': -175.93472935864625}","['Bar', 'Cafeteria']",860d836b7ffffff,890d836b2abffff,8c0d836b2ab01ff
56.747144284022255,55.67548964336808,,,141239,,"{'lat': 56.747144284022255, 'lon': 55.67548964336808}","['Italian', 'Japanese', 'Bakery']",8610f388fffffff,8910f388c23ffff,8c10f388c3893ff
29.736667260638328,34.20871313063472,,,141240,,"{'lat': 29.736667260638328, 'lon': 34.20871313063472}","['Mexican', 'Bakery', 'Spanish']",863e6eb1fffffff,893e6eb1a03ffff,8c3e6eb1a006bff
50.45580693269703,42.01120499546656,,,141241,,"{'lat': 50.45580693269703, 'lon': 42.01120499546656}","['French', 'Seafood', 'Bar']",862d69477ffffff,892d694743bffff,8c2d69474380bff
0.2622931387556662,-59.77734959128284,,,141242,,"{'lat': 0.2622931387556662, 'lon': -59.77734959128284}","['Japanese', 'French', 'Bakery']",868ad08d7ffffff,898ad08d457ffff,8c8ad08d40b6dff
-25.109957522360418,138.2216904997524,,,141243,,"{'lat': -25.109957522360418, 'lon': 138.2216904997524}","['Bar', 'Japanese']",86b99a617ffffff,89b99a61343ffff,8cb99a6134367ff
15.087037289488164,21.2308698560438,,,141244,,"{'lat': 15.087037289488165, 'lon': 21.230869856043796}",['Mexican'],866b31357ffffff,896b3135327ffff,8c6b3135326e9ff
73.56218899107284,-123.63719321822413,,,141245,,"{'lat': 73.56218899107284, 'lon': -123.63719321822413}","['Mexican', 'French']",86028c107ffffff,89028c10603ffff,8c028c1061527ff
67.74111748061947,101.3641730065366,,,141246,,"{'lat': 67.74111748061947, 'lon': 101.36417300653659}",['Fast_Food'],860a52767ffffff,890a5276237ffff,8c0a527623529ff
49.42281714269016,46.065373055470616,,,141247,,"{'lat': 49.422817142690164, 'lon': 46.065373055470616}",['Bakery'],862d4931fffffff,892d4931e4fffff,8c2d4931e4c37ff
46.803950292699525,133.30489694693642,,,141248,,"{'lat': 46.803950292699525, 'lon': 133.30489694693642}",['Italian'],862ed9647ffffff,892ed9642d7ffff,8c2ed9642d4a1ff
59.17503502115818,131.8322935057663,,,141249,,"{'lat': 59.17503502115818, 'lon': 131.8322935057663}","['Japanese', 'French', 'Seafood']",861474027ffffff,8914740213bffff,8c14740213825ff
22.724992146965405,3.4825885059916004,,,141250,,"{'lat': 22.724992146965405, 'lon': 3.4825885059916004}",['Mexican'],86592889fffffff,89592889bcbffff,8c592889bc929ff
48.61243373897274,-99.13762297155372,,,141251,,"{'lat': 48.61243373897274, 'lon': -99.13762297155372}",['Seafood'],86271e297ffffff,89271e29303ffff,8c271e2930101ff
-28.20226826972536,-52.35297946190714,,,141252,,"{'lat': -28.20226826972536, 'lon': -52.35297946190714}",['Mexican'],86a90b86fffffff,89a90b86e87ffff,8ca90b86e856bff
-22.184581357788325,144.560124344399,,,141253,,"{'lat': -22.184581357788325, 'lon': 144.56012434439901}","['Spanish', 'Japanese', 'Fast_Food']",869d7384fffffff,899d7384acbffff,8c9d7384aca85ff
69.48886589757558,-74.02073944961481,,,141254,,"{'lat': 69.48886589757558, 'lon': -74.02073944961481}",['Bakery'],860f14047ffffff,890f1405c97ffff,8c0f1405c95d7ff
39.7080217368962,-99.70546315558757,,,141255,,"{'lat': 39.7080217368962, 'lon': -99.70546315558755}","['Bakery', 'French']",86261b44fffffff,89261b44b77ffff,8c261b44b7599ff
-15.016817574292324,145.35022298715762,,,141256,,"{'lat': -15.016817574292325, 'lon': 145.35022298715762}",['Bakery'],869c00017ffffff,899c000106bffff,8c9c000106b17ff
41.59307622668472,-104.57141337477329,,,141257,,"{'lat': 41.593076226684715, 'lon': -104.57141337477327}",['Japanese'],8626ae197ffffff,8926ae194d3ffff,8c26ae194d213ff
35.53387045515004,107.84832358998516,,,141258,,"{'lat': 35.53387045515004, 'lon': 107.84832358998517}","['Cafeteria', 'Bar', 'Spanish']",8624db187ffffff,8924db1824fffff,8c24db1824e03ff
13.095238383860943,105.99893946030454,,,141259,,"{'lat': 13.095238383860945, 'lon': 105.99893946030454}",['Seafood'],866595897ffffff,8965958932bffff,8c65958932ac9ff
55.13571913879096,-66.52888054708671,,,141260,,"{'lat': 55.13571913879096, 'lon': -66.52888054708671}",['French'],860e62a0fffffff,890e62a0ecbffff,8c0e62a0ec8c9ff
44.20841886791799,55.00612216774656,,,141261,,"{'lat': 44.208418867917985, 'lon': 55.006122167746554}","['Bar', 'French']",862c5d2a7ffffff,892c5d2a04fffff,8c2c5d2a04e17ff
24.42310647446989,8.186526149614338,,,141262,,"{'lat': 24.42310647446989, 'lon': 8.186526149614338}","['Italian', 'Spanish', 'Fast_Food']",86596478fffffff,89596478ed7ffff,8c596478ed6d1ff
27.656229474860098,73.94662412683357,,,141263,,"{'lat': 27.656229474860098, 'lon': 73.94662412683357}","['Spanish', 'Mexican']",86425bb47ffffff,89425bb4503ffff,8c425bb450221ff
43.6637179121407,-80.43947804691449,,,141264,,"{'lat': 43.6637179121407, 'lon': -80.43947804691449}","['French', 'Italian']",862ab491fffffff,892ab491c43ffff,8c2ab491c42ddff
2.987268349242264,16.138248204332427,,,141265,,"{'lat': 2.987268349242264, 'lon': 16.138248204332427}",['Fast_Food'],868290a27ffffff,898290a2673ffff,8c8290a267357ff
70.91062016925636,71.88614894975532,,,141266,,"{'lat': 70.91062016925636, 'lon': 71.88614894975532}","['Mexican', 'Japanese']",860b6a567ffffff,890b6a56187ffff,8c0b6a561854dff
34.82710253359741,99.52050453807266,,,141267,,"{'lat': 34.82710253359741, 'lon': 99.52050453807266}","['Italian', 'Bar']",86249bb17ffffff,89249bb149bffff,8c249bb148a45ff
8.686406849504422,124.88025337666102,,,141268,,"{'lat': 8.686406849504422, 'lon': 124.88025337666102}","['French', 'Italian', 'Mexican']",866843d27ffffff,896843d2303ffff,8c6843d23019dff
-6.674228768885165,-62.624210132407626,,,141269,,"{'lat': -6.674228768885165, 'lon': -62.624210132407626}","['Seafood', 'Bar', 'French']",868a03187ffffff,898a031837bffff,8c8a031837ac1ff
64.61594348727057,-126.8727810954462,,,141270,,"{'lat': 64.61594348727057, 'lon': -126.87278109544619}","['Fast_Food', 'Spanish', 'Mexican']",8613117a7ffffff,8913117a53bffff,8c13117a53841ff
51.50104158470194,73.35018723572196,,,141271,,"{'lat': 51.50104158470194, 'lon': 73.35018723572196}",['Spanish'],86215e8d7ffffff,89215e8d5afffff,8c215e8d5a89bff
56.580589783210485,88.14989909223374,,,141272,,"{'lat': 56.580589783210485, 'lon': 88.14989909223374}","['Bakery', 'Spanish']",860b9c837ffffff,890b9c8358bffff,8c0b9c8351249ff
62.91785584928547,94.23039284218964,,,141273,,"{'lat': 62.91785584928547, 'lon': 94.23039284218964}","['Cafeteria', 'Fast_Food']",860a1e98fffffff,890a1e98d27ffff,8c0a1e98d25e3ff
80.49647037120874,-33.691124147571486,,,141274,,"{'lat': 80.49647037120874, 'lon': -33.691124147571486}","['Bar', 'Japanese']",8607963a7ffffff,8907963a0bbffff,8c07963a0ba37ff
67.93989725591693,131.67456607250887,,,141275,,"{'lat': 67.93989725591693, 'lon': 131.67456607250887}",['Japanese'],86059b757ffffff,89059b7554bffff,8c059b7554a0bff
61.44828198841168,47.27102722289607,,,141276,,"{'lat': 61.44828198841168, 'lon': 47.271027222896066}","['Cafeteria', 'Italian']",86100cdb7ffffff,89100cdb2cbffff,8c100cdb2c9dbff
-22.05490228874473,116.46661412644148,,,141277,,"{'lat': -22.054902288744735, 'lon': 116.46661412644147}",['Seafood'],86a78b42fffffff,89a78b476d3ffff,8ca78b4296d25ff
46.79320303679416,16.170518194647286,,,141278,,"{'lat': 46.793203036794154, 'lon': 16.170518194647286}",['Japanese'],861e1152fffffff,891e1152873ffff,8c1e115287257ff
82.7455138724936,-36.05960719174556,,,141279,,"{'lat': 82.7455138724936, 'lon': -36.059607191745556}","['Fast_Food', 'Japanese', 'Cafeteria']",860364c37ffffff,890364c3447ffff,8c0364c3445a3ff
46.04941807546891,68.0997027972661,,,141280,,"{'lat': 46.04941807546891, 'lon': 68.0997027972661}",['Cafeteria'],862031c57ffffff,892031c56b3ffff,8c2031c56b0c3ff
79.27857884285646,-90.5875685435379,,,141281,,"{'lat': 79.27857884285646, 'lon': -90.5875685435379}",['Spanish'],860228207ffffff,8902282019bffff,8c02282019aa5ff
24.51742221729785,74.55155881691581,,,141282,,"{'lat': 24.51742221729785, 'lon': 74.55155881691581}","['Japanese', 'Bar']",863db202fffffff,893db202c0bffff,8c3db202c46d1ff
-28.71403375505841,-60.77126252364522,,,141283,,"{'lat': -28.71403375505841, 'lon': -60.77126252364522}","['Bar', 'Bakery']",86b26c31fffffff,89b26c31e03ffff,8cb26c31e02c7ff
53.603951002207054,109.53338421660078,,,141284,,"{'lat': 53.603951002207054, 'lon': 109.53338421660078}","['Fast_Food', 'Bar', 'Seafood']",86256819fffffff,89256819833ffff,8c25681983087ff
-22.897203414072948,33.868085359756435,,,141285,,"{'lat': -22.897203414072948, 'lon': 33.868085359756435}",['French'],869722b1fffffff,899722b1837ffff,8c9722b1835adff
48.075503388534415,-97.03137399712074,,,141286,,"{'lat': 48.075503388534415, 'lon': -97.03137399712074}","['Fast_Food', 'French', 'Bakery']",862719d87ffffff,892719d816bffff,8c2719d816b09ff
31.29072461024656,46.6568953653113,,,141287,,"{'lat': 31.290724610246556, 'lon': 46.6568953653113}","['Italian', 'Seafood']",862c829afffffff,892c829aa1bffff,8c2c829aa1a29ff
41.139182308992375,-79.5832665908694,,,141288,,"{'lat': 41.139182308992375, 'lon': -79.5832665908694}","['Italian', 'Seafood', 'Bar']",862aa268fffffff,892aa2689afffff,8c2aa2689ae15ff
68.87687000863616,-152.5966753582377,,,141289,,"{'lat': 68.87687000863616, 'lon': -152.5966753582377}","['Bar', 'French']",860d0bd4fffffff,890d0bd4d13ffff,8c0d0bd4d10a9ff
14.648956041048422,34.09629258566841,,,141290,,"{'lat': 14.648956041048422, 'lon': 34.09629258566841}","['Fast_Food', 'Cafeteria']",866b6bae7ffffff,896b6bae457ffff,8c6b6bae45561ff
27.75409759777095,6.315031989468963,,,141291,,"{'lat': 27.75409759777095, 'lon': 6.315031989468963}","['Bar', 'Japanese']",8638c1a9fffffff,8938c133487ffff,8c38c13348635ff
79.12955927655503,19.469449407507057,,,141292,,"{'lat': 79.12955927655503, 'lon': 19.469449407507057}",['French'],86002d507ffffff,89002d53137ffff,8c002d53135dbff
24.668367582110847,27.06572053578313,,,141293,,"{'lat': 24.668367582110847, 'lon': 27.06572053578313}","['French', 'Mexican', 'Fast_Food']",863ee5427ffffff,893ee5423bbffff,8c3ee5423b99bff
41.01632011863816,-118.3970117865188,,,141294,,"{'lat': 41.01632011863816, 'lon': -118.39701178651879}","['Mexican', 'Seafood', 'Cafeteria']",8628a51b7ffffff,8928a51a25bffff,8c28a51a25a4bff
29.68553338841372,81.26071352954824,,,141295,,"{'lat': 29.685533388413717, 'lon': 81.26071352954824}","['Mexican', 'Japanese']",863d1a2afffffff,893d1a2ad57ffff,8c3d1a2ad55abff
0.6758255831481392,38.6311248473865,,,141296,,"{'lat': 0.6758255831481392, 'lon': 38.6311248473865}","['Italian', 'Cafeteria']",867a4675fffffff,897a46666d3ffff,8c7a46666d069ff
26.94940210220352,10.85618039429704,,,141297,,"{'lat': 26.94940210220352, 'lon': 10.856180394297041}","['Japanese', 'Italian']",863f943afffffff,893f943ac8fffff,8c3f943ac8c8bff
-40.89307219320909,-68.66988161121586,,,141298,,"{'lat': -40.89307219320909, 'lon': -68.66988161121586}",['Japanese'],86ce95c6fffffff,89ce95c69cbffff,8cce95c69c803ff
53.53099669414047,-109.92158967606288,,,141299,,"{'lat': 53.53099669414047, 'lon': -109.92158967606287}",['Italian'],86125e1b7ffffff,89125e1b51bffff,8c125e1b51b51ff
18.59970729509405,19.818439837745814,,,141300,,"{'lat': 18.59970729509405, 'lon': 19.818439837745814}","['Fast_Food', 'French', 'Bakery']",863e9d6efffffff,893e9d6e8b3ffff,8c3e9d6e8b2bdff
57.77047983713213,-99.18395958452084,,,141301,,"{'lat': 57.77047983713213, 'lon': -99.18395958452085}","['Cafeteria', 'Fast_Food', 'Seafood']",860e9312fffffff,890e9312e5bffff,8c0e9312e5a29ff
27.10782232299684,63.17792009130565,,,141302,,"{'lat': 27.10782232299684, 'lon': 63.17792009130565}",['Spanish'],864205757ffffff,894205752c7ffff,8c4205752c487ff
37.25579843073987,-77.96676822807682,,,141303,,"{'lat': 37.25579843073987, 'lon': -77.96676822807682}",['Bar'],862a8d197ffffff,892a8d56c9bffff,8c2a8d56c9b41ff
70.43092863159458,-77.50668908465266,,,141304,,"{'lat': 70.43092863159458, 'lon': -77.50668908465266}","['Bakery', 'Fast_Food']",86024bb6fffffff,89024bb6dd3ffff,8c024bb6dd10dff
-31.33052367657431,119.94008056225618,,,141305,,"{'lat': -31.33052367657431, 'lon': 119.94008056225618}","['Bakery', 'Bar', 'Mexican']",86b8684f7ffffff,89b8684f20fffff,8cb8684f20e15ff
-53.44891917335308,-73.46450119742674,,,141306,,"{'lat': -53.44891917335308, 'lon': -73.46450119742674}","['French', 'Fast_Food']",86cf1490fffffff,89cf1490c57ffff,8ccf1490c5611ff
70.7472686928134,-159.00745329885237,,,141307,,"{'lat': 70.7472686928134, 'lon': -159.00745329885237}","['Seafood', 'Spanish']",860d1c847ffffff,890d1c8454fffff,8c0d1c8454eb3ff
14.838227651617784,21.72858345846771,,,141308,,"{'lat': 14.838227651617785, 'lon': 21.72858345846771}",['Mexican'],866b04457ffffff,896b0445533ffff,8c6b04455322bff
44.859705892758015,87.8964040956256,,,141309,,"{'lat': 44.859705892758015, 'lon': 87.8964040956256}","['Mexican', 'Spanish', 'French']",8625b5217ffffff,8925b5212d7ffff,8c25b5212d401ff
65.56898315039568,-178.00210846143386,,,141310,,"{'lat': 65.56898315039568, 'lon': -178.00210846143386}","['Bar', 'Bakery', 'French']",860d9c447ffffff,890d9c4441bffff,8c0d9c4441a59ff
-4.703705533777821,-80.00491279104745,,,141311,,"{'lat': -4.703705533777821, 'lon': -80.00491279104745}","['Bar', 'Cafeteria']",868f098e7ffffff,898f098e343ffff,8c8f098e342cbff
29.1533544485425,12.48879654782209,,,141312,,"{'lat': 29.1533544485425, 'lon': 12.48879654782209}",['Spanish'],863f84cafffffff,893f84caaa7ffff,8c3f84caaa75bff
40.32149249543821,-117.08042468244392,,,141313,,"{'lat': 40.32149249543821, 'lon': -117.08042468244392}","['Italian', 'Spanish']",8628a4d5fffffff,8928a4d5a9bffff,8c28a4d5a9a13ff
55.905519113803706,-126.33356086509178,,,141314,,"{'lat': 55.905519113803706, 'lon': -126.33356086509178}","['Cafeteria', 'Japanese']",8612a16c7ffffff,8912a16c07bffff,8c12a16c04cb3ff
24.38054938944653,96.35458213722086,,,141315,,"{'lat': 24.38054938944653, 'lon': 96.35458213722086}",['Bakery'],863ccd227ffffff,893ccd22577ffff,8c3ccd225746dff
39.21470104911876,71.37187835238433,,,141316,,"{'lat': 39.21470104911876, 'lon': 71.37187835238433}","['Bar', 'Cafeteria', 'Fast_Food']",862085327ffffff,8920853248bffff,8c208532488c1ff
-36.87972714441114,-64.68122884292744,,,141317,,"{'lat': -36.87972714441114, 'lon': -64.68122884292744}","['Italian', 'Japanese']",86c3408c7ffffff,89c3408c347ffff,8cc3408c344c7ff
64.80989654638967,89.01314086048654,,,141318,,"{'lat': 64.80989654638967, 'lon': 89.01314086048654}",['Cafeteria'],860a00a27ffffff,890a00a26a7ffff,8c0a00a26a69bff
65.05604997972873,26.64018028069691,,,141319,,"{'lat': 65.05604997972873, 'lon': 26.64018028069691}","['Seafood', 'Fast_Food', 'Spanish']",8608d1387ffffff,8908d13820fffff,8c08d13820cd5ff
62.71491635390851,72.05668180335843,,,141320,,"{'lat': 62.71491635390851, 'lon': 72.05668180335843}","['Japanese', 'Mexican']",860b05637ffffff,890b056309bffff,8c0b056309929ff
22.60818520110969,18.28665751323402,,,141321,,"{'lat': 22.60818520110969, 'lon': 18.28665751323402}",['Spanish'],863ea36b7ffffff,893ea36b09bffff,8c3ea36b09833ff
-16.613919512927417,-64.97623852829581,,,141322,,"{'lat': -16.613919512927417, 'lon': -64.97623852829581}","['Bar', 'French']",868b2e187ffffff,898b2e184cbffff,8c8b2e184c955ff
14.261420417352255,40.64727454853392,,,141323,,"{'lat': 14.261420417352255, 'lon': 40.647274548533915}","['Cafeteria', 'Bar', 'Fast_Food']",8652aab27ffffff,8952aab20dbffff,8c52aab20d8b7ff
40.74448278594424,-7.295758760624039,,,141324,,"{'lat': 40.74448278594424, 'lon': -7.2957587606240395}",['Bakery'],863904a0fffffff,893904a0acfffff,8c3904a0accd7ff
52.5930240949061,34.872776696898825,,,141325,,"{'lat': 52.5930240949061, 'lon': 34.872776696898825}","['Cafeteria', 'Mexican']",8611b3ab7ffffff,8911b3ab38bffff,8c11b3ab38b1dff
-10.768617016415746,-40.98906488244427,,,141326,,"{'lat': -10.768617016415746, 'lon': -40.98906488244427}",['Mexican'],86811c707ffffff,89811c70197ffff,8c811c70196a3ff
42.64964698426451,-98.43310997392688,,,141327,,"{'lat': 42.64964698426451, 'lon': -98.43310997392689}","['Mexican', 'Italian']",862602257ffffff,89260225613ffff,8c26022561307ff
16.023093915897334,36.92595152726932,,,141328,,"{'lat': 16.023093915897334, 'lon': 36.92595152726932}","['Japanese', 'Bakery']",8652a6527ffffff,8952a65268bffff,8c52a65268aebff
56.35588076766725,33.4112612229558,,,141329,,"{'lat': 56.355880767667244, 'lon': 33.4112612229558}","['French', 'Cafeteria']",8611a1b97ffffff,8911a1b95dbffff,8c11a1b95d811ff
-22.85350774148897,-60.74483438374492,,,141330,,"{'lat': -22.85350774148897, 'lon': -60.744834383744916}",['French'],86b368647ffffff,89b3686446bffff,8cb3686446997ff
68.74618613292623,80.85217121094934,,,141331,,"{'lat': 68.74618613292623, 'lon': 80.85217121094934}",['Bakery'],860b5c497ffffff,890b5c492b7ffff,8c0b5c492b695ff
69.10776545593845,-68.53535770127858,,,141332,,"{'lat': 69.10776545593845, 'lon': -68.53535770127858}",['Mexican'],860f069b7ffffff,890f069b437ffff,8c0f069b435a5ff
-9.397281404132189,-76.69336748874035,,,141333,,"{'lat': -9.397281404132187, 'lon': -76.69336748874035}",['Mexican'],868f5d6f7ffffff,898f5d6f507ffff,8c8f5d6f5044dff
69.07569543242684,91.4558193034814,,,141334,,"{'lat': 69.07569543242684, 'lon': 91.4558193034814}","['Japanese', 'Bakery']",860a70447ffffff,890a7044657ffff,8c0a7044656b3ff
65.93660350351762,103.78418153500866,,,141335,,"{'lat': 65.93660350351762, 'lon': 103.78418153500866}","['Bar', 'Mexican']",860ae3047ffffff,890ae3041c3ffff,8c0ae3041c01dff
